row_id,proba,feature,value,shap
3310,0.9999417173376491,ag_002,5.267289929625314,4.273321973249708
3310,0.9999417173376491,aa_000,3.223678871926107,2.648664856783841
3310,0.9999417173376491,ay_008,4.578205218727106,1.3708335136043048
3310,0.9999417173376491,ag_001,1.5558638050677263,1.178008412741875
3310,0.9999417173376491,ci_000,3.0886236699724723,0.9822932615897635
3310,0.9999417173376491,ai_000,0.05404068653448475,0.9621400095551009
3310,0.9999417173376491,bk_000,0.0455527020764633,0.7683220473674959
3310,0.9999417173376491,ee_005,11.527980499712717,0.7526908101422873
18044,0.9997847035898931,ag_001,2.0261524032352454,2.4631642551440716
18044,0.9997847035898931,aa_000,2.084963127041418,2.44334628284583
18044,0.9997847035898931,ag_002,4.452054458997539,2.1667229483230193
18044,0.9997847035898931,bj_000,1.9804738940318993,1.2885246958678584
18044,0.9997847035898931,ay_008,3.085468763183533,0.8233084632917627
18044,0.9997847035898931,ee_005,6.060872426071963,0.6768050004825219
18044,0.9997847035898931,cj_000,7.565289027873882,0.5465936642787159
18044,0.9997847035898931,az_001,3.028881243202328,0.5247001076844466
25231,0.9995352773464155,aa_000,5.3330647900098,2.7118528536878586
25231,0.9995352773464155,ag_001,1.578504934277992,2.0742248667764085
25231,0.9995352773464155,ag_002,9.149632033320561,1.6312483989360156
25231,0.9995352773464155,bj_000,5.439943684920821,1.2430616464597612
25231,0.9995352773464155,ay_009,2.8150493404229917,1.12007040206681
25231,0.9995352773464155,am_0,8.646006659465472,0.9128344215780388
25231,0.9995352773464155,ay_008,11.812714516756186,0.6838069584970622
25231,0.9995352773464155,ai_000,0.4428665553934758,0.5685731147540037
27853,0.9995290586211997,ag_002,5.5450978148124985,2.223807747174763
27853,0.9995290586211997,aa_000,5.406428276617382,2.19346844845103
27853,0.9995290586211997,ag_001,0.7937104685351454,2.0710816726902608
27853,0.9995290586211997,bj_000,2.880450736758008,1.6295201038937317
27853,0.9995290586211997,al_000,6.388542329242926,0.9247986840915883
27853,0.9995290586211997,am_0,5.863337876947529,0.916972682739103
27853,0.9995290586211997,ay_008,6.03093646120149,0.8372293042740859
27853,0.9995290586211997,ee_005,11.696688321025437,0.5967128068300052
50403,0.9994452800197952,ag_001,3.1878481601692426,2.447329824970001
50403,0.9994452800197952,aa_000,2.077563510281973,2.2983211543495696
50403,0.9994452800197952,ag_002,6.279267499267913,1.780933901166384
50403,0.9994452800197952,ay_009,5.07151653175063,1.491029456220055
50403,0.9994452800197952,bj_000,1.974893665959833,0.9602006228984822
50403,0.9994452800197952,ai_000,1.4015278973242447,0.766323845277712
50403,0.9994452800197952,bk_000,0.107025598257713,0.736824674947251
50403,0.9994452800197952,ay_008,3.8244401780028827,0.6260407260658509
